,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
13101,3.9375,35,5.46524064171123,0.9786096256684492,628.0,3.358288770053476,34.06,-117.93,1
13102,4.1731,36,5.491803278688525,0.9057377049180328,848.0,3.4754098360655736,34.05,-117.93,1
13103,4.2926,32,5.407079646017699,1.1026548672566372,1902.0,3.366371681415929,34.05,-117.93,1
13104,9.7066,38,8.75,1.1,129.0,6.45,34.07,-117.92,1
13105,3.4596,28,5.165378670788254,1.063369397217929,2210.0,3.4157650695517776,34.06,-117.93,1
13106,5.8722,34,5.734939759036145,0.9116465863453816,890.0,3.57429718875502,34.05,-117.95,1
13107,4.0333,32,5.495176848874598,1.0643086816720255,2003.0,3.220257234726688,34.06,-117.94,1
13108,3.6648,34,4.297539149888143,0.9440715883668904,1230.0,2.751677852348993,34.06,-117.94,1
13109,5.3559,36,5.666666666666667,0.9812206572769951,683.0,3.2065727699530515,34.07,-117.93,1
13110,3.2083,37,5.055147058823529,0.9558823529411764,951.0,3.4963235294117645,34.07,-117.95,1
13111,4.6312,32,5.479318734793187,1.0097323600973236,1370.0,3.333333333333333,34.06,-117.95,1
13112,4.6118,35,5.812371134020618,1.090721649484536,1508.0,3.109278350515464,34.07,-117.96,1
13113,4.4102,34,6.098630136986301,1.0438356164383562,1464.0,4.010958904109589,34.06,-117.96,1
13114,3.7258,32,5.244736842105263,1.0210526315789474,1385.0,3.6447368421052633,34.05,-117.96,1
13115,4.9342,23,5.735798016230839,1.053201082055906,4580.0,4.129846708746618,34.04,-117.93,1
13116,4.5554,15,5.761172513214801,1.0499759730898606,6652.0,3.196540124939933,34.04,-117.9,1
13117,7.6286,33,8.386666666666667,1.0133333333333334,253.0,3.373333333333333,34.05,-117.9,1
13118,3.6308,21,5.022079116835327,0.999080036798528,3394.0,3.1223551057957684,34.0,-117.88,1
13119,3.2799,17,4.860048820179007,1.1261187957689178,4349.0,3.5386493083807973,34.02,-117.91,1
13120,5.0704,15,5.629955947136564,0.9955947136563876,8997.0,3.6031237484981977,34.02,-117.9,1
13121,3.75,29,5.318840579710145,1.1231884057971016,1390.0,5.036231884057971,34.04,-117.98,1
13122,2.625,21,4.801204819277109,0.9759036144578314,484.0,2.915662650602409,34.03,-117.98,1
13123,3.9375,32,5.3,1.02,170.0,3.4,34.0,-117.88,1
13124,4.0324,22,5.5363790186125215,1.0456852791878173,1784.0,3.018612521150592,33.99,-117.89,1
13125,4.9271,21,5.111711711711712,0.927927927927928,2031.0,3.6594594594594594,33.99,-117.87,1
13126,5.065,27,5.766871165644171,1.023517382413088,3538.0,3.61758691206544,34.04,-118.02,1
13127,5.257,25,6.163247100802854,1.0294380017841214,3912.0,3.489741302408564,34.03,-118.0,1
13128,3.1979,32,4.516871165644171,0.9984662576687116,2044.0,3.1349693251533743,34.02,-117.98,1
13129,4.4653,33,5.872909698996655,1.05685618729097,1971.0,3.2959866220735785,34.02,-117.98,1
13130,5.7057,27,6.937007874015748,1.0971128608923884,1344.0,3.52755905511811,34.01,-117.98,1
13131,6.6988,26,7.2,0.9566265060240964,1371.0,3.3036144578313253,34.0,-117.99,1
13132,5.2405,21,6.1836945304437565,1.0175438596491229,2647.0,2.731682146542828,34.02,-118.02,1
13133,4.7332,22,5.669527896995708,1.053648068669528,2613.0,2.803648068669528,33.99,-117.97,1
13134,6.019,22,6.41696113074205,0.950530035335689,1968.0,3.477031802120141,34.0,-117.98,1
13135,7.0778,26,7.3150984682713345,0.9956236323851204,1429.0,3.1269146608315097,33.99,-117.98,1
13136,6.2217,27,6.831831831831832,1.039039039039039,1039.0,3.12012012012012,33.98,-117.98,1
13137,6.9695,18,7.587172538392051,1.033423667570009,3727.0,3.3667570009033425,33.98,-117.99,1
13138,4.4038,33,5.975929978118162,1.0415754923413567,3527.0,3.858862144420131,34.0,-117.96,1
13139,4.5163,34,5.319923371647509,1.0344827586206895,1954.0,3.743295019157088,34.0,-117.96,1
13140,6.1552,10,6.047899778924097,1.0755342667649226,8907.0,3.2818717759764184,33.98,-117.92,1
13141,5.6716,15,6.286050156739812,1.0195924764890285,7732.0,3.029780564263323,33.98,-117.95,1
13142,4.9932,18,6.211812627291242,1.0366598778004072,3112.0,3.169042769857434,33.99,-117.94,1
13143,5.0142,15,5.981954887218045,1.0406015037593983,2418.0,3.6360902255639096,33.99,-117.95,1
13144,6.7978,24,6.589189189189189,0.9567567567567568,610.0,3.2972972972972974,33.99,-117.95,1
13145,6.8492,25,8.143939393939394,1.0454545454545454,451.0,3.4166666666666665,33.99,-117.95,1
13146,5.2852,25,6.74,1.05,660.0,3.3,33.99,-117.96,1
13147,6.2517,25,7.195372750642673,0.9974293059125964,1348.0,3.4652956298200515,33.99,-117.96,1
13148,5.7268,23,6.009009009009009,1.027027027027027,1560.0,2.810810810810811,33.99,-117.97,1
13149,5.7407,25,7.405882352941177,1.0823529411764703,599.0,3.523529411764706,33.98,-117.96,1
13150,5.5469,16,6.226396602417511,1.0058804312316236,10988.0,3.589676576282261,33.96,-117.88,1
13151,2.5125,5,4.817472698907956,1.109204368174727,1415.0,2.207488299531981,33.98,-117.89,1
13152,3.253,20,4.582213987957387,1.0574339972209357,7228.0,3.347846225104215,33.98,-117.9,1
13153,5.4155,23,6.541814946619217,1.1165480427046264,4014.0,3.5711743772241995,33.97,-117.9,1
13154,4.4821,33,6.22463768115942,1.0434782608695652,421.0,3.050724637681159,34.15,-117.94,1
13155,6.2654,17,6.570637119113574,1.005540166204986,3538.0,3.2668513388734994,34.16,-117.95,1
13156,5.411,33,5.890909090909091,1.029090909090909,868.0,3.1563636363636363,34.14,-117.94,1
13157,4.5594,13,5.084321475625823,0.9354413702239788,2283.0,3.007905138339921,34.14,-117.95,1
13158,6.4576,33,5.661327231121281,1.080091533180778,1268.0,2.9016018306636155,34.15,-117.97,1
13159,4.9968,35,6.1562115621156215,1.0430504305043051,2112.0,2.5977859778597785,34.17,-117.97,1
13160,6.101,42,6.496815286624204,0.9936305732484076,398.0,2.535031847133758,34.16,-118.0,1
13161,5.532,47,6.345454545454546,0.9818181818181818,753.0,2.7381818181818183,34.16,-118.01,1
13162,6.5254,38,6.821510297482837,0.988558352402746,1063.0,2.432494279176201,34.18,-117.99,1
13163,4.2407,40,5.6943620178041545,1.032640949554896,1851.0,2.746290801186944,34.16,-117.99,1
13164,4.8059,52,6.572815533980583,1.1019417475728157,531.0,2.5776699029126213,34.16,-118.0,1
13165,4.275,48,5.302469135802469,1.0385802469135803,1540.0,2.376543209876543,34.15,-118.0,1
13166,3.9125,52,5.088838268792711,1.0751708428246014,986.0,2.2460136674259683,34.15,-118.01,1
13167,3.875,44,5.599537037037037,1.0115740740740742,1045.0,2.4189814814814814,34.15,-118.02,1
13168,9.4667,32,7.325757575757576,1.0378787878787878,1558.0,2.950757575757576,34.17,-118.02,1
13169,6.6888,36,6.482213438735178,0.9446640316205532,693.0,2.739130434782609,34.16,-118.03,1
13170,4.1797,43,6.344569288389513,1.0599250936329587,674.0,2.524344569288389,34.15,-118.03,1
13171,3.6,44,6.094086021505376,1.1451612903225807,980.0,2.634408602150537,34.15,-118.02,1
13172,7.2419,38,7.173684210526316,1.0473684210526315,1059.0,2.786842105263158,34.17,-118.06,1
13173,5.0482,45,5.80091533180778,1.0411899313501145,1036.0,2.3707093821510297,34.17,-118.05,1
13174,4.0385,52,5.053619302949062,1.0750670241286864,764.0,2.0482573726541555,34.17,-118.04,1
13175,5.2865,37,6.169291338582677,1.047244094488189,1220.0,2.4015748031496065,34.18,-118.04,1
13176,5.9582,38,6.453441295546559,1.008097165991903,633.0,2.562753036437247,34.16,-118.04,1
13177,4.5625,36,5.390344827586207,1.0096551724137932,1688.0,2.3282758620689656,34.16,-118.05,1
13178,3.5694,41,5.03793626707132,1.0819423368740515,1236.0,1.8755690440060695,34.16,-118.05,1
13179,3.6705,46,5.49438202247191,1.1161048689138575,816.0,3.056179775280899,34.16,-118.06,1
13180,4.8214,34,5.575242718446602,1.016990291262136,909.0,2.2063106796116503,34.16,-118.06,1
13181,4.125,35,5.754414125200642,1.0770465489566614,1401.0,2.248796147672552,34.16,-118.07,1
13182,7.1615,36,6.226666666666667,0.9688888888888888,667.0,2.9644444444444447,34.16,-118.03,1
13183,9.8098,39,8.079881656804734,1.0828402366863903,1034.0,3.059171597633136,34.16,-118.03,1
13184,8.2004,32,8.2491961414791,1.0691318327974275,1877.0,3.017684887459807,34.15,-118.05,1
13185,15.0001,37,8.761061946902656,1.0,697.0,3.084070796460177,34.15,-118.06,1
13186,8.9728,39,7.013201320132013,0.9735973597359736,862.0,2.844884488448845,34.14,-118.05,1
13187,3.6341,40,5.097041420118344,1.0863905325443788,1769.0,2.093491124260355,34.13,-118.06,1
13188,7.0315,42,6.836111111111111,1.0527777777777778,1179.0,3.275,34.14,-118.06,1
13189,8.4889,40,6.878552971576228,0.979328165374677,1151.0,2.9741602067183464,34.14,-118.06,1
13190,4.7308,44,5.950617283950617,1.02880658436214,721.0,2.967078189300412,34.14,-118.03,1
13191,4.645,22,5.712585034013605,1.0935374149659864,1227.0,2.086734693877551,34.13,-118.04,1
13192,3.3621,34,5.16271186440678,1.0542372881355933,676.0,2.2915254237288134,34.15,-118.04,1
13193,15.0001,35,8.586206896551724,1.0689655172413792,268.0,9.241379310344827,34.13,-118.04,1
13194,3.735,23,4.88622754491018,1.091317365269461,1475.0,2.2080838323353293,34.13,-118.05,1
13195,3.292,28,4.444891980959356,1.0519956060051263,5359.0,1.9622848773343096,34.13,-118.06,1
13196,2.6316,34,5.4120603015075375,1.2914572864321607,478.0,2.402010050251256,34.14,-118.02,1
13197,3.9464,32,4.95952023988006,1.0764617691154423,1803.0,2.7031484257871066,34.13,-118.02,1
13198,3.0727,31,4.197685631629701,1.077145612343298,2338.0,2.2545805207328837,34.14,-118.03,1
13199,4.7159,36,6.561576354679803,1.0689655172413792,648.0,3.1921182266009853,34.13,-118.01,1
13200,5.2329,33,6.668213457076567,1.062645011600928,1239.0,2.874709976798144,34.13,-118.02,1
13201,7.7307,34,6.619528619528619,1.0740740740740742,980.0,3.2996632996633,34.13,-118.02,1
13202,4.9583,33,6.551532033426184,1.0389972144846795,995.0,2.7715877437325904,34.13,-118.03,1
13203,6.1536,37,6.838905775075988,1.094224924012158,989.0,3.0060790273556237,34.12,-118.02,1
13204,3.8029,35,5.641379310344828,1.0528735632183908,1110.0,2.5517241379310347,34.11,-118.02,1
13205,5.4555,36,6.395652173913043,1.0695652173913044,751.0,3.265217391304348,34.12,-118.02,1
13206,6.5784,38,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,34.12,-118.02,1
13207,6.5722,34,6.1943231441048034,1.004366812227074,1344.0,2.934497816593886,34.11,-118.03,1
13208,3.52,23,4.698216735253772,1.0342935528120714,2202.0,3.0205761316872426,34.14,-118.01,1
13209,3.5878,31,4.497375328083989,1.0354330708661417,4131.0,2.7106299212598426,34.14,-118.02,1
13210,3.1304,44,4.181208053691275,1.0251677852348993,1951.0,3.273489932885906,34.15,-117.99,1
13211,3.2377,32,4.521590130226183,1.0822481151473613,3689.0,2.528444139821796,34.15,-118.01,1
13212,3.6336,27,5.319630872483222,1.0813758389261745,2899.0,2.432046979865772,34.14,-117.98,1
13213,4.0729,38,5.271875,1.0484375,1906.0,2.978125,34.13,-118.01,1
13214,4.5491,43,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,-118.01,1
13215,3.94,32,5.697058823529412,0.976470588235294,922.0,2.711764705882353,34.12,-118.01,1
13216,2.5114,32,4.208510638297873,1.1404255319148937,826.0,1.7574468085106385,34.11,-118.01,1
13217,3.5625,43,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,-118.01,1
13218,4.2132,36,5.3478260869565215,0.9937888198757764,794.0,2.4658385093167703,34.11,-118.01,1
13219,4.733,36,5.239130434782608,0.9809782608695652,1008.0,2.739130434782609,34.1,-118.02,1
13220,1.9688,36,5.445783132530121,0.963855421686747,248.0,2.9879518072289155,34.1,-118.02,1
13221,4.625,39,5.762452107279693,1.0727969348659003,718.0,2.7509578544061304,34.11,-118.02,1
13222,4.4236,38,5.78140703517588,1.0452261306532664,1079.0,2.7110552763819094,34.1,-118.03,1
13223,2.7857,30,5.135185185185185,1.174074074074074,1376.0,2.5481481481481483,34.1,-118.03,1
13224,3.94,31,5.090384615384616,1.0365384615384616,1473.0,2.832692307692308,34.1,-118.03,1
13225,2.9422,32,4.931608133086876,1.1256931608133087,1512.0,2.7948243992606283,34.1,-118.03,1
13226,5.9175,38,6.253012048192771,1.0873493975903614,988.0,2.9759036144578315,34.11,-118.03,1
13227,5.0,44,6.388429752066116,0.9917355371900828,405.0,3.347107438016529,34.11,-118.04,1
13228,7.1885,37,7.327586206896552,1.0172413793103448,598.0,3.4367816091954024,34.11,-118.04,1
13229,5.1509,42,5.911575562700965,1.0080385852090032,1779.0,2.860128617363344,34.11,-118.05,1
13230,6.0878,39,7.266081871345029,1.1169590643274854,1072.0,3.134502923976608,34.13,-118.04,1
13231,5.2249,39,7.064425770308123,1.0644257703081232,1113.0,3.117647058823529,34.12,-118.04,1
13232,6.5989,44,6.537459283387622,0.9381107491856676,921.0,3.0,34.12,-118.04,1
13233,5.6916,30,7.022653721682848,1.029126213592233,984.0,3.184466019417476,34.12,-118.04,1
13234,3.55,20,6.138823529411765,1.128235294117647,2302.0,2.708235294117647,34.12,-118.05,1
13235,3.6639,25,5.126482213438735,1.1172595520421609,1848.0,2.4347826086956523,34.12,-118.06,1
13236,4.5667,34,5.105902777777778,0.96875,1660.0,2.8819444444444446,34.12,-118.06,1
13237,4.1875,35,5.474666666666667,0.984,1044.0,2.784,34.12,-118.06,1
13238,3.2596,48,5.145985401459854,1.1094890510948905,677.0,2.470802919708029,34.11,-118.05,1
13239,2.7656,36,5.286407766990291,1.1771844660194175,914.0,2.218446601941748,34.11,-118.06,1
13240,3.0854,39,5.344969199178645,1.1232032854209446,1196.0,2.455852156057495,34.11,-118.06,1
13241,4.8017,39,5.669950738916256,1.0147783251231528,1590.0,3.916256157635468,34.1,-118.04,1
13242,4.7931,36,5.462585034013605,1.0816326530612246,889.0,3.023809523809524,34.1,-118.05,1
13243,3.8646,38,5.302134646962233,1.0443349753694582,1599.0,2.625615763546798,34.1,-118.06,1
13244,4.3523,42,5.588652482269503,1.1099290780141844,697.0,2.471631205673759,34.1,-118.06,1
13245,3.5761,43,5.4880239520958085,1.062874251497006,786.0,2.3532934131736525,34.1,-118.06,1
13246,3.6995,38,5.288503253796096,0.9587852494577006,1308.0,2.837310195227765,34.1,-118.06,1
13247,4.1488,38,5.438967136150235,1.0586854460093895,1155.0,2.711267605633803,34.1,-118.04,1
13248,4.6211,34,5.525531914893617,0.9808510638297872,1542.0,3.2808510638297874,34.09,-118.04,1
13249,4.2321,30,5.151442307692308,1.0264423076923077,1107.0,2.6610576923076925,34.1,-118.05,1
13250,4.0179,42,5.13681592039801,1.0049751243781095,1313.0,3.266169154228856,34.1,-118.05,1
13251,4.0625,38,5.487870619946092,1.045822102425876,1096.0,2.954177897574124,34.09,-118.06,1
13252,4.8594,38,6.363636363636363,1.0714285714285714,874.0,2.8376623376623376,34.1,-118.06,1
13253,3.244,36,5.227848101265823,1.0042194092827004,717.0,3.0253164556962027,34.09,-118.06,1
13254,4.2898,40,5.224867724867725,1.029100529100529,1116.0,2.952380952380953,34.09,-118.06,1
13255,2.5474,40,4.8879551820728295,1.0364145658263306,1293.0,3.6218487394957983,34.09,-118.07,1
13256,4.0987,35,4.434782608695652,0.967391304347826,887.0,3.213768115942029,34.09,-118.07,1
13257,2.9196,33,4.824528301886793,1.090566037735849,1715.0,3.2358490566037736,34.09,-118.08,1
13258,3.7222,34,4.546134663341646,1.139650872817955,1485.0,3.703241895261845,34.09,-118.08,1
13259,3.7066,32,4.279627163781624,0.9560585885486018,2316.0,3.0838881491344874,34.09,-118.08,1
13260,3.8304,34,5.040302267002519,0.9773299748110832,1461.0,3.6801007556675054,34.09,-118.04,1
13261,2.8333,32,3.836676217765043,0.9570200573065902,817.0,2.340974212034384,34.09,-118.04,1
13262,3.4286,32,4.345771144278607,0.9925373134328358,1199.0,2.982587064676617,34.09,-118.02,1
13263,2.8029,29,3.773993808049536,1.0464396284829722,1152.0,3.56656346749226,34.09,-118.03,1
13264,3.8085,27,4.351885098743267,0.9730700179533214,1713.0,3.0754039497307,34.1,-118.01,1
13265,3.994,29,5.502747252747253,1.1016483516483515,1520.0,4.175824175824176,34.08,-118.0,1
13266,3.1944,32,3.992574257425743,0.8935643564356436,1283.0,3.1757425742574257,34.09,-118.01,1
13267,4.6467,23,5.629757785467128,1.1003460207612457,1279.0,4.42560553633218,34.08,-118.0,1
13268,2.5119,37,3.9292929292929295,1.0353535353535352,850.0,4.292929292929293,34.08,-118.06,1
13269,3.4202,34,4.885714285714286,1.0612244897959184,942.0,3.8448979591836734,34.08,-118.06,1
13270,3.2569,42,4.945273631840796,1.0,1239.0,3.082089552238806,34.08,-118.06,1
13271,3.2312,38,4.5762081784386615,1.0278810408921932,1843.0,3.425650557620818,34.08,-118.07,1
13272,3.125,19,4.2,1.0621621621621622,1427.0,3.8567567567567567,34.07,-118.07,1
13273,2.806,37,4.979423868312757,1.037037037037037,733.0,3.016460905349794,34.08,-118.07,1
13274,3.2373,32,4.340096618357488,1.038647342995169,4119.0,3.979710144927536,34.07,-118.05,1
13275,2.3929,30,3.340086830680174,0.975397973950796,3034.0,4.3907380607814765,34.07,-118.06,1
13276,2.9334,22,4.334478021978022,1.0796703296703296,6666.0,4.578296703296704,34.07,-118.01,1
13277,3.5156,31,4.945848375451264,1.0252707581227436,1062.0,3.833935018050541,34.07,-118.07,1
13278,3.29,32,4.281675392670157,1.0209424083769634,3775.0,3.952879581151832,34.07,-118.08,1
13279,10.2289,34,7.447368421052632,0.9784688995215312,1139.0,2.72488038277512,34.18,-118.09,1
13280,7.8588,34,7.176678445229682,1.0547703180212014,1525.0,2.6943462897526502,34.17,-118.07,1
13281,5.5418,36,5.8474576271186445,0.953995157384988,1215.0,2.9418886198547214,34.17,-118.07,1
13282,5.7051,35,5.727272727272728,0.997326203208556,986.0,2.636363636363636,34.17,-118.07,1
13283,7.7108,39,6.846607669616519,0.991150442477876,880.0,2.595870206489676,34.18,-118.1,1
13284,9.532,50,7.114427860696518,0.9253731343283582,620.0,3.084577114427861,34.19,-118.11,1
13285,8.7835,52,7.539184952978056,0.9373040752351096,970.0,3.040752351097179,34.19,-118.12,1
13286,6.827,36,7.021428571428571,1.0357142857142858,1897.0,2.71,34.2,-118.11,1
13287,6.4288,46,6.774683544303797,1.081012658227848,1022.0,2.5873417721518988,34.2,-118.13,1
13288,4.7269,48,6.975274725274725,1.1675824175824177,930.0,2.5549450549450547,34.19,-118.13,1
13289,6.1824,36,6.9,1.119047619047619,621.0,2.9571428571428573,34.21,-118.13,1
13290,5.6629,45,5.251082251082251,0.8917748917748918,529.0,2.29004329004329,34.2,-118.13,1
13291,4.9312,46,6.052380952380952,1.1238095238095238,573.0,2.7285714285714286,34.2,-118.13,1
13292,2.92,43,4.927051671732523,1.1094224924012157,1015.0,3.0851063829787235,34.19,-118.13,1
13293,4.73,45,5.922570016474465,1.0197693574958815,1686.0,2.7775947281713345,34.19,-118.14,1
13294,5.0953,39,5.94675925925926,0.9861111111111112,1282.0,2.967592592592593,34.2,-118.14,1
13295,3.7932,37,5.50137741046832,0.9944903581267218,1037.0,2.8567493112947657,34.2,-118.15,1
13296,4.1518,52,5.546583850931677,0.9503105590062112,1018.0,3.1614906832298137,34.2,-118.15,1
13297,4.5,46,5.594795539033457,0.9702602230483272,857.0,3.1858736059479558,34.2,-118.15,1
13298,5.4727,34,6.312785388127854,1.1757990867579908,1422.0,3.246575342465753,34.21,-118.15,1
13299,5.9845,40,7.317343173431734,1.099630996309963,853.0,3.1476014760147604,34.22,-118.18,1
13300,9.8413,32,7.17004048582996,1.0148448043184886,4353.0,2.937246963562753,34.22,-118.19,1
13301,8.3695,37,7.458745874587459,1.062706270627063,941.0,3.1056105610561056,34.22,-118.21,1
13302,8.72,44,6.163179916317992,1.0460251046025104,668.0,2.794979079497908,34.2,-118.18,1
13303,7.419,41,6.725165562913907,0.9735099337748344,859.0,2.8443708609271523,34.2,-118.19,1
13304,6.553,41,7.12,1.0133333333333334,680.0,3.022222222222222,34.21,-118.19,1
13305,7.8375,40,6.59375,1.0178571428571428,609.0,2.71875,34.21,-118.2,1
13306,6.7571,42,6.665178571428571,1.0580357142857142,665.0,2.96875,34.21,-118.2,1
13307,4.7734,41,6.572549019607843,1.031372549019608,757.0,2.9686274509803923,34.21,-118.21,1
13308,8.4802,34,6.895397489539749,1.0104602510460252,1268.0,2.6527196652719667,34.23,-118.22,1
13309,9.2463,39,8.12972972972973,1.0432432432432432,1240.0,3.3513513513513518,34.22,-118.21,1
13310,7.0059,39,6.681592039800995,1.037313432835821,1094.0,2.7213930348258706,34.22,-118.22,1
13311,5.9771,37,6.088495575221239,1.0486725663716814,618.0,2.734513274336283,34.22,-118.23,1
13312,6.3794,35,6.827715355805244,1.0337078651685394,1409.0,2.6385767790262173,34.2,-118.21,1
13313,6.987,44,6.736596736596737,1.020979020979021,1219.0,2.841491841491841,34.2,-118.2,1
13314,15.0001,48,8.845161290322581,1.0580645161290323,528.0,3.4064516129032256,34.19,-118.18,1
13315,15.0001,34,8.114173228346457,1.0236220472440944,825.0,3.248031496062992,34.19,-118.19,1
13316,15.0001,38,8.954732510288066,1.0946502057613168,798.0,3.2839506172839505,34.19,-118.2,1
13317,9.0702,43,7.335051546391752,1.0154639175257731,1467.0,2.520618556701031,34.17,-118.18,1
13318,9.4987,34,7.00979020979021,1.0433566433566437,1699.0,2.3762237762237763,34.16,-118.18,1
13319,2.8472,44,5.169741697416974,0.9077490774907748,607.0,2.2398523985239853,34.18,-118.17,1
13320,4.0714,42,5.843501326259947,1.0928381962864722,1012.0,2.684350132625995,34.19,-118.13,1
13321,3.5164,47,5.970639032815199,1.07426597582038,1700.0,2.936096718480138,34.18,-118.14,1
13322,3.7222,49,5.846689895470384,0.9651567944250872,737.0,2.56794425087108,34.19,-118.14,1
13323,5.894,47,6.0055401662049865,0.9750692520775625,902.0,2.4986149584487536,34.18,-118.1,1
13324,5.9009,52,7.287755102040816,1.0408163265306123,1434.0,2.926530612244898,34.18,-118.11,1
13325,6.3467,44,6.994065281899109,1.0148367952522257,891.0,2.643916913946588,34.18,-118.12,1
13326,6.4223,52,6.340163934426229,1.0635245901639343,1309.0,2.682377049180328,34.18,-118.13,1
13327,4.7241,46,5.375757575757576,0.9545454545454546,753.0,2.2818181818181817,34.17,-118.1,1
13328,3.2813,48,5.5,1.1336633663366336,421.0,2.084158415841584,34.17,-118.1,1
13329,4.99,50,5.929701230228471,1.0509666080843585,1484.0,2.6080843585237257,34.17,-118.11,1
13330,3.1115,46,5.167577413479052,1.0783242258652097,1453.0,2.6466302367941714,34.17,-118.11,1
13331,3.4777,47,4.873180873180873,1.0665280665280663,1537.0,3.1954261954261955,34.18,-118.12,1
13332,5.8309,52,6.477876106194691,0.9336283185840708,603.0,2.668141592920354,34.18,-118.13,1
13333,2.2692,37,4.449013157894737,1.111842105263158,1551.0,2.5509868421052637,34.17,-118.12,1
13334,3.7159,52,5.788643533123029,1.0410094637223974,777.0,2.451104100946372,34.17,-118.12,1
13335,3.6094,52,5.171014492753623,1.0666666666666669,966.0,2.8,34.17,-118.13,1
13336,1.2891,18,4.12289156626506,0.9228915662650602,1474.0,3.5518072289156626,34.16,-118.15,1
13337,4.1518,43,6.105263157894737,1.0813397129186604,545.0,2.6076555023923444,34.16,-118.16,1
13338,6.07,52,6.329317269076305,0.9598393574297188,696.0,2.7951807228915664,34.16,-118.16,1
13339,6.6031,19,6.190647482014389,1.0431654676258992,571.0,2.053956834532374,34.15,-118.16,1
13340,7.3715,17,5.0060975609756095,0.9939024390243902,229.0,1.396341463414634,34.15,-118.16,1
13341,1.5156,52,2.75,1.0810810810810811,227.0,1.5337837837837838,34.15,-118.14,1
13342,1.1667,52,2.477477477477477,1.108108108108108,273.0,2.45945945945946,34.15,-118.15,1
13343,3.2898,49,4.293216630196937,0.9518599562363238,1329.0,2.9080962800875274,34.17,-118.13,1
13344,2.7201,52,4.939338235294118,1.1029411764705883,1716.0,3.1544117647058822,34.17,-118.14,1
13345,1.9923,41,3.279373368146214,1.0626631853785902,855.0,2.2323759791122715,34.15,-118.14,1
13346,2.2174,38,3.517175572519084,1.0782442748091603,1449.0,2.765267175572519,34.16,-118.14,1
13347,2.8631,30,4.42713567839196,1.0452261306532664,940.0,2.3618090452261304,34.16,-118.12,1
13348,4.7098,52,5.955555555555556,1.094949494949495,1363.0,2.7535353535353537,34.17,-118.12,1
13349,4.0,52,5.142857142857143,0.9807692307692308,984.0,2.7032967032967035,34.16,-118.13,1
13350,3.6719,52,5.465753424657534,1.0753424657534247,1024.0,3.506849315068493,34.16,-118.13,1
13351,2.5664,52,4.3585365853658535,1.0414634146341464,1107.0,2.7,34.16,-118.13,1
13352,4.3083,36,6.277292576419214,1.205240174672489,1131.0,2.46943231441048,34.17,-118.09,1
13353,4.2386,44,5.959488272921109,1.0575692963752663,1235.0,2.633262260127932,34.16,-118.1,1
13354,3.4811,44,5.011123470522803,0.9944382647385984,2296.0,2.553948832035595,34.17,-118.1,1
13355,3.0417,52,4.638115631691649,1.0342612419700214,1308.0,2.8008565310492504,34.17,-118.12,1
13356,5.4223,52,7.112612612612613,1.0337837837837838,1229.0,2.768018018018018,34.16,-118.11,1
13357,4.2065,52,5.6826484018264845,0.997716894977169,1101.0,2.5136986301369864,34.16,-118.11,1
13358,3.4583,52,4.421568627450981,0.8954248366013072,852.0,2.784313725490196,34.16,-118.11,1
13359,2.6172,40,4.452054794520548,1.1621004566210045,1038.0,2.3698630136986303,34.15,-118.11,1
13360,3.6474,26,3.923076923076923,0.998211091234347,1186.0,2.1216457960644006,34.15,-118.11,1
13361,3.4167,35,4.583333333333333,1.1640625,984.0,2.5625,34.15,-118.12,1
13362,5.0237,52,5.2559241706161135,1.0355450236966826,1211.0,2.8696682464454977,34.16,-118.12,1
13363,5.3272,46,5.748995983935743,1.0301204819277108,1412.0,2.835341365461848,34.16,-118.1,1
13364,3.0096,32,4.6350710900473935,1.0758293838862558,543.0,2.5734597156398102,34.15,-118.1,1
13365,4.5461,42,5.629032258064516,1.0725806451612905,1713.0,2.7629032258064514,34.16,-118.08,1
13366,2.2321,46,4.927272727272728,1.3454545454545457,150.0,2.727272727272727,34.15,-118.09,1
13367,3.5568,52,6.090909090909091,1.2818181818181815,268.0,2.4363636363636365,34.15,-118.09,1
13368,4.3452,49,5.642307692307693,0.9961538461538462,688.0,2.646153846153846,34.15,-118.09,1
13369,5.0393,45,6.229461756373937,1.0141643059490084,942.0,2.668555240793201,34.16,-118.09,1
13370,6.4761,39,6.536231884057971,0.960144927536232,730.0,2.6449275362318843,34.16,-118.07,1
13371,4.2143,35,5.627002288329519,1.002288329519451,970.0,2.219679633867277,34.16,-118.07,1
13372,3.4087,45,4.67948717948718,1.0128205128205128,672.0,2.871794871794872,34.15,-118.07,1
13373,3.375,42,5.095541401273885,1.0907643312101911,1668.0,2.656050955414013,34.14,-118.07,1
13374,0.4999,28,7.67741935483871,1.870967741935484,142.0,4.580645161290323,34.15,-118.08,1
13375,3.1729,45,5.2196428571428575,1.0785714285714283,1903.0,3.398214285714286,34.14,-118.08,1
13376,6.1159,52,6.855614973262032,1.0106951871657754,431.0,2.304812834224599,34.14,-118.08,1
13377,8.4546,46,8.537931034482758,1.013793103448276,377.0,2.6,34.13,-118.08,1
