,date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
19665,0.000796,0.404255,0.156989,0.499107,0.003467,0.422915,0.414912,1
19666,0.000796,0.425532,0.156989,0.466528,0.003467,0.422915,0.414912,1
19667,0.000796,0.446809,0.137174,0.439304,0.003467,0.422915,0.414912,1
19668,0.000796,0.468085,0.137174,0.411336,0.003467,0.422915,0.414912,1
19669,0.000796,0.489362,0.122703,0.387385,0.003467,0.422915,0.414912,1
19670,0.000796,0.510638,0.122703,0.365367,0.003467,0.422915,0.414912,1
19671,0.000796,0.531915,0.122703,0.350342,0.003467,0.422915,0.414912,1
19672,0.000796,0.617021,0.102978,0.297382,0.003467,0.422915,0.414912,1
19673,0.000796,0.680851,0.122703,0.332639,0.003467,0.422915,0.414912,1
19674,0.000796,0.702128,0.145851,0.390509,0.003467,0.422915,0.414912,1
19675,0.000796,0.723404,0.209109,0.47114,0.003467,0.422915,0.414912,1
19676,0.000796,0.744681,0.209109,0.55787,0.003467,0.422915,0.414912,1
19677,0.000796,0.765957,0.15759,0.559655,0.003467,0.422915,0.414912,1
19678,0.000796,0.787234,0.122703,0.533472,0.003467,0.422915,0.414912,1
19679,0.000796,0.808511,0.137174,0.494644,0.003467,0.422915,0.414912,1
19680,0.000796,0.829787,0.122703,0.458346,0.003467,0.422915,0.414912,1
19681,0.000796,0.978723,0.122703,0.392443,0.003467,0.422915,0.414912,1
19682,0.000841,0.361702,0.117029,0.341267,0.003467,0.422915,0.414912,1
19683,0.000841,0.382979,0.122703,0.385004,0.003467,0.422915,0.414912,1
19684,0.000841,0.404255,0.122703,0.396608,0.003467,0.422915,0.414912,1
19685,0.000841,0.425532,0.122703,0.383814,0.003467,0.422915,0.414912,1
19686,0.000841,0.446809,0.122703,0.366558,0.003467,0.422915,0.414912,1
19687,0.000841,0.468085,0.122703,0.348111,0.003467,0.422915,0.414912,1
19688,0.000841,0.702128,0.13192,0.32892,0.003467,0.422915,0.414912,1
19689,0.000841,0.723404,0.156989,0.430824,0.003467,0.422915,0.414912,1
19690,0.000841,0.744681,0.15759,0.517406,0.003467,0.422915,0.414912,1
19691,0.000841,0.765957,0.15759,0.533472,0.003467,0.422915,0.414912,1
19692,0.000841,0.787234,0.122703,0.521571,0.003467,0.422915,0.414912,1
19693,0.000841,0.808511,0.13093,0.497173,0.003467,0.422915,0.414912,1
19694,0.000841,0.829787,0.122703,0.469206,0.003467,0.422915,0.414912,1
19695,0.000841,0.851064,0.13093,0.453436,0.003467,0.422915,0.414912,1
19696,0.000841,0.87234,0.126606,0.436626,0.003467,0.422915,0.414912,1
19697,0.000841,0.893617,0.122703,0.394972,0.003467,0.422915,0.414912,1
19698,0.000841,0.914894,0.122703,0.349598,0.003467,0.422915,0.414912,1
19699,0.000841,0.93617,0.117029,0.371616,0.003467,0.422915,0.414912,1
19700,0.000841,0.957447,0.122703,0.370723,0.003467,0.422915,0.414912,1
19701,0.000841,0.978723,0.122703,0.378161,0.003467,0.422915,0.414912,1
19702,0.000885,0.234043,0.122703,0.244421,0.003467,0.422915,0.414912,1
19703,0.000885,0.255319,0.126216,0.345879,0.003467,0.422915,0.414912,1
19704,0.000885,0.276596,0.218266,0.459238,0.003467,0.422915,0.414912,1
19705,0.000885,0.297872,0.155878,0.492859,0.003467,0.422915,0.414912,1
19706,0.000885,0.319149,0.21073,0.572449,0.003467,0.422915,0.414912,1
19707,0.000885,0.340426,0.21031,0.594615,0.003467,0.422915,0.414912,1
19708,0.000885,0.361702,0.218266,0.587028,0.003467,0.422915,0.414912,1
19709,0.000885,0.382979,0.299327,0.610086,0.003467,0.422915,0.414912,1
19710,0.000885,0.404255,0.243215,0.615442,0.003467,0.422915,0.414912,1
19711,0.000885,0.425532,0.229014,0.599821,0.003467,0.422915,0.414912,1
19712,0.000885,0.446809,0.229014,0.566944,0.003467,0.422915,0.414912,1
19713,0.000885,0.468085,0.224481,0.547159,0.003467,0.422915,0.414912,1
19714,0.000885,0.489362,0.224481,0.540315,0.003467,0.422915,0.414912,1
19715,0.000885,0.510638,0.21073,0.5241,0.003467,0.422915,0.414912,1
19716,0.000885,0.531915,0.209109,0.510711,0.003467,0.422915,0.414912,1
19717,0.000885,0.553191,0.209109,0.502083,0.003467,0.422915,0.414912,1
19718,0.000885,0.574468,0.202714,0.492413,0.003467,0.422915,0.414912,1
19719,0.000885,0.595745,0.21073,0.479619,0.003467,0.422915,0.414912,1
19720,0.000885,0.617021,0.21073,0.474264,0.003467,0.422915,0.414912,1
19721,0.000885,0.638298,0.204275,0.46623,0.003467,0.422915,0.414912,1
19722,0.000885,0.659574,0.21073,0.476049,0.003467,0.422915,0.414912,1
19723,0.000885,0.680851,0.217335,0.498215,0.003467,0.422915,0.414912,1
19724,0.000885,0.702128,0.229014,0.558316,0.003467,0.422915,0.414912,1
19725,0.000885,0.723404,0.294584,0.652187,0.003467,0.422915,0.414912,1
19726,0.000885,0.744681,0.298277,0.720173,0.003467,0.422915,0.414912,1
19727,0.000885,0.765957,0.228654,0.707974,0.003467,0.422915,0.414912,1
19728,0.000885,0.787234,0.229014,0.670485,0.003467,0.422915,0.414912,1
19729,0.000885,0.808511,0.224481,0.634037,0.003467,0.422915,0.414912,1
19730,0.000885,0.829787,0.189204,0.610086,0.003467,0.422915,0.414912,1
19731,0.000885,0.851064,0.190165,0.582118,0.003467,0.422915,0.414912,1
19732,0.000973,0.170213,0.077999,0.190568,0.003467,0.422915,0.414912,1
19733,0.000973,0.191489,0.082383,0.19042,0.003467,0.422915,0.414912,1
19734,0.000973,0.212766,0.082383,0.217346,0.003467,0.422915,0.414912,1
19735,0.000973,0.234043,0.082383,0.270306,0.003467,0.422915,0.414912,1
19736,0.000973,0.255319,0.09199,0.379203,0.003467,0.422915,0.414912,1
19737,0.000973,0.276596,0.099135,0.497025,0.003467,0.422915,0.414912,1
19738,0.000973,0.319149,0.089798,0.595805,0.003467,0.422915,0.414912,1
19739,0.000973,0.723404,0.067852,0.612615,0.003467,0.422915,0.414912,1
19740,0.000973,0.93617,0.102648,0.491372,0.003467,0.422915,0.414912,1
19741,0.001018,0.021277,0.084664,0.487504,0.003467,0.422915,0.414912,1
19742,0.001018,0.042553,0.077999,0.463106,0.003467,0.422915,0.414912,1
19743,0.001018,0.06383,0.077999,0.39155,0.003467,0.422915,0.414912,1
19744,0.001018,0.085106,0.082383,0.338738,0.003467,0.422915,0.414912,1
19745,0.001018,0.106383,0.077999,0.29396,0.003467,0.422915,0.414912,1
19746,0.001018,0.12766,0.076138,0.248438,0.003467,0.422915,0.414912,1
19747,0.001018,0.148936,0.077999,0.213776,0.003467,0.422915,0.414912,1
19748,0.001018,0.170213,0.077999,0.19875,0.003467,0.422915,0.414912,1
19749,0.001018,0.191489,0.077999,0.196965,0.003467,0.422915,0.414912,1
19750,0.001018,0.212766,0.082383,0.223594,0.003467,0.422915,0.414912,1
19751,0.001018,0.234043,0.082473,0.273579,0.003467,0.422915,0.414912,1
19752,0.001018,0.255319,0.09259,0.379946,0.003467,0.422915,0.414912,1
19753,0.001018,0.276596,0.122703,0.482594,0.003467,0.422915,0.414912,1
19754,0.001018,0.702128,0.056683,0.510562,0.003467,0.422915,0.414912,1
19755,0.001062,0.021277,0.077999,0.482892,0.003467,0.422915,0.414912,1
19756,0.001062,0.06383,0.077999,0.392443,0.003467,0.422915,0.414912,1
19757,0.001062,0.085106,0.077999,0.331003,0.003467,0.422915,0.414912,1
19758,0.001062,0.106383,0.077999,0.286819,0.003467,0.422915,0.414912,1
19759,0.001062,0.12766,0.077999,0.240553,0.003467,0.422915,0.414912,1
19760,0.001062,0.170213,0.078089,0.191312,0.003467,0.422915,0.414912,1
19761,0.001062,0.191489,0.078089,0.186998,0.003467,0.422915,0.414912,1
19762,0.001062,0.212766,0.082473,0.219726,0.003467,0.422915,0.414912,1
19763,0.001062,0.234043,0.083313,0.271199,0.003467,0.422915,0.414912,1
19764,0.001062,0.255319,0.087216,0.372657,0.003467,0.422915,0.414912,1
19765,0.001062,0.276596,0.122703,0.48557,0.003467,0.422915,0.414912,1
19766,0.004159,0.170213,0.060586,0.146831,0.003467,0.422915,0.414912,1
19767,0.004159,0.212766,0.060586,0.137162,0.003467,0.422915,0.414912,1
19768,0.004159,0.234043,0.066981,0.158137,0.003467,0.422915,0.414912,1
19769,0.004159,0.255319,0.081122,0.198602,0.003467,0.422915,0.414912,1
19770,0.004159,0.276596,0.073106,0.243082,0.003467,0.422915,0.414912,1
19771,0.004159,0.297872,0.083884,0.296935,0.003467,0.422915,0.414912,1
19772,0.004159,0.319149,0.087366,0.386938,0.003467,0.422915,0.414912,1
19773,0.004159,0.340426,0.089798,0.463106,0.003467,0.422915,0.414912,1
19774,0.004159,0.361702,0.095803,0.502975,0.003467,0.422915,0.414912,1
19775,0.004159,0.382979,0.121652,0.531389,0.003467,0.422915,0.414912,1
19776,0.004159,0.404255,0.109103,0.523505,0.003467,0.422915,0.414912,1
19777,0.004159,0.425532,0.089798,0.493008,0.003467,0.422915,0.414912,1
19778,0.004159,0.702128,0.083884,0.390658,0.003467,0.422915,0.414912,1
19779,0.004159,0.723404,0.106461,0.469206,0.003467,0.422915,0.414912,1
19780,0.004159,0.744681,0.106461,0.538976,0.003467,0.422915,0.414912,1
19781,0.004159,0.765957,0.089798,0.536596,0.003467,0.422915,0.414912,1
19782,0.004203,0.468085,0.083884,0.410741,0.003467,0.422915,0.414912,1
19783,0.004203,0.489362,0.083884,0.402261,0.003467,0.422915,0.414912,1
19784,0.004203,0.510638,0.083884,0.394823,0.003467,0.422915,0.414912,1
19785,0.004203,0.531915,0.084724,0.381434,0.003467,0.422915,0.414912,1
19786,0.004203,0.553191,0.083884,0.360458,0.003467,0.422915,0.414912,1
19787,0.004203,0.574468,0.083884,0.340821,0.003467,0.422915,0.414912,1
19788,0.004203,0.595745,0.082353,0.332342,0.003467,0.422915,0.414912,1
19789,0.004203,0.617021,0.082353,0.322523,0.003467,0.422915,0.414912,1
19790,0.004203,0.638298,0.083884,0.333234,0.003467,0.422915,0.414912,1
19791,0.004203,0.659574,0.083884,0.341267,0.003467,0.422915,0.414912,1
19792,0.004203,0.680851,0.086676,0.363731,0.003467,0.422915,0.414912,1
19793,0.004203,0.702128,0.089708,0.420857,0.003467,0.422915,0.414912,1
19794,0.004203,0.723404,0.121502,0.493752,0.003467,0.422915,0.414912,1
19795,0.004203,0.744681,0.121502,0.558911,0.003467,0.422915,0.414912,1
19796,0.004203,0.765957,0.089708,0.571407,0.003467,0.422915,0.414912,1
19797,0.004203,0.787234,0.086676,0.550878,0.003467,0.422915,0.414912,1
19798,0.004248,0.234043,0.076108,0.226569,0.003467,0.422915,0.414912,1
19799,0.004248,0.255319,0.082473,0.331449,0.003467,0.422915,0.414912,1
19800,0.004248,0.276596,0.085145,0.436031,0.003467,0.422915,0.414912,1
19801,0.004248,0.510638,0.089798,0.516215,0.003467,0.422915,0.414912,1
19802,0.004248,0.531915,0.089798,0.5,0.003467,0.422915,0.414912,1
19803,0.004248,0.553191,0.081302,0.491074,0.003467,0.422915,0.414912,1
19804,0.004248,0.595745,0.089798,0.479173,0.003467,0.422915,0.414912,1
19805,0.004248,0.659574,0.093191,0.472181,0.003467,0.422915,0.414912,1
19806,0.004248,0.702128,0.107302,0.539423,0.003467,0.422915,0.414912,1
19807,0.004248,0.978723,0.076108,0.474561,0.003467,0.422915,0.414912,1
19808,0.004248,1.0,0.076108,0.475156,0.003467,0.422915,0.414912,1
19809,0.004292,0.0,0.076108,0.475156,0.003467,0.422915,0.414912,1
19810,0.004292,0.021277,0.076798,0.459387,0.003467,0.422915,0.414912,1
19811,0.004292,0.042553,0.059865,0.424427,0.003467,0.422915,0.414912,1
19812,0.004292,0.085106,0.076108,0.308242,0.003467,0.422915,0.414912,1
19813,0.004292,0.255319,0.076108,0.334573,0.003467,0.422915,0.414912,1
19814,0.004292,0.702128,0.077789,0.576614,0.003467,0.422915,0.414912,1
19815,0.004336,0.106383,0.076108,0.263314,0.003467,0.422915,0.414912,1
19816,0.004336,0.148936,0.076108,0.191758,0.003467,0.422915,0.414912,1
19817,0.004336,0.212766,0.074877,0.201726,0.003467,0.422915,0.414912,1
19818,0.004336,0.234043,0.076798,0.25305,0.003467,0.422915,0.414912,1
19819,0.004336,0.255319,0.082473,0.35183,0.003467,0.422915,0.414912,1
19820,0.004336,0.276596,0.082473,0.456561,0.003467,0.422915,0.414912,1
19821,0.00438,0.021277,0.076228,0.481107,0.003467,0.422915,0.414912,1
19822,0.00438,0.212766,0.075507,0.205147,0.003467,0.422915,0.414912,1
19823,0.00438,0.234043,0.077789,0.256918,0.003467,0.422915,0.414912,1
19824,0.00438,0.255319,0.083884,0.36269,0.003467,0.422915,0.414912,1
19825,0.00438,0.276596,0.077789,0.466379,0.003467,0.422915,0.414912,1
19826,0.00438,0.93617,0.07893,0.513835,0.003467,0.422915,0.414912,1
19827,0.00438,0.978723,0.077789,0.534365,0.003467,0.422915,0.414912,1
19828,0.004425,0.0,0.077789,0.513984,0.003467,0.422915,0.414912,1
19829,0.004425,0.170213,0.075507,0.191461,0.003467,0.422915,0.414912,1
19830,0.004425,0.191489,0.075507,0.193692,0.003467,0.422915,0.414912,1
19831,0.004425,0.212766,0.076798,0.220916,0.003467,0.422915,0.414912,1
19832,0.004425,0.234043,0.077249,0.271348,0.003467,0.422915,0.414912,1
19833,0.004425,0.255319,0.07902,0.377864,0.003467,0.422915,0.414912,1
19834,0.004425,0.276596,0.07902,0.488843,0.003467,0.422915,0.414912,1
19835,0.004425,0.93617,0.07902,0.516513,0.003467,0.422915,0.414912,1
19836,0.004425,0.957447,0.07902,0.525885,0.003467,0.422915,0.414912,1
19837,0.004425,0.978723,0.077249,0.535406,0.003467,0.422915,0.414912,1
19838,0.004425,1.0,0.07902,0.523654,0.003467,0.422915,0.414912,1
19839,0.004469,0.0,0.077249,0.512199,0.003467,0.422915,0.414912,1
19840,0.004469,0.021277,0.077249,0.482743,0.003467,0.422915,0.414912,1
19841,0.004469,0.191489,0.058514,0.148914,0.003467,0.422915,0.414912,1
19842,0.004469,0.212766,0.058514,0.153228,0.003467,0.422915,0.414912,1
19843,0.004469,0.234043,0.058514,0.169741,0.003467,0.422915,0.414912,1
19844,0.004469,0.255319,0.063648,0.204999,0.003467,0.422915,0.414912,1
19845,0.004469,0.276596,0.063648,0.242041,0.003467,0.422915,0.414912,1
19846,0.004469,0.297872,0.064489,0.300208,0.003467,0.422915,0.414912,1
19847,0.004469,0.319149,0.089498,0.392294,0.003467,0.422915,0.414912,1
19848,0.004469,0.340426,0.099616,0.474115,0.003467,0.422915,0.414912,1
19849,0.004469,0.361702,0.099616,0.522315,0.003467,0.422915,0.414912,1
19850,0.004469,0.382979,0.099616,0.561143,0.003467,0.422915,0.414912,1
19851,0.004469,0.404255,0.089498,0.564415,0.003467,0.422915,0.414912,1
19852,0.004469,0.425532,0.089498,0.538381,0.003467,0.422915,0.414912,1
19853,0.004469,0.574468,0.075417,0.339334,0.003467,0.422915,0.414912,1
19854,0.004469,0.680851,0.087667,0.357483,0.003467,0.422915,0.414912,1
19855,0.004469,0.723404,0.106761,0.536745,0.003467,0.422915,0.414912,1
19856,0.004469,0.744681,0.112195,0.62169,0.003467,0.422915,0.414912,1
19857,0.004469,0.765957,0.112195,0.632104,0.003467,0.422915,0.414912,1
19858,0.004469,0.787234,0.096463,0.5964,0.003467,0.422915,0.414912,1
19859,0.004469,0.808511,0.089498,0.553853,0.003467,0.422915,0.414912,1
19860,0.004469,0.829787,0.089498,0.535852,0.003467,0.422915,0.414912,1
19861,0.004469,0.851064,0.089498,0.505504,0.003467,0.422915,0.414912,1
19862,0.004469,0.93617,0.087667,0.437816,0.003467,0.422915,0.414912,1
19863,0.004513,0.297872,0.075417,0.204999,0.003467,0.422915,0.414912,1
19864,0.004513,0.319149,0.075417,0.285927,0.003467,0.422915,0.414912,1
19865,0.004513,0.340426,0.087667,0.36507,0.003467,0.422915,0.414912,1
19866,0.004513,0.361702,0.092771,0.420411,0.003467,0.422915,0.414912,1
19867,0.004513,0.382979,0.106761,0.472032,0.003467,0.422915,0.414912,1
19868,0.004513,0.404255,0.102198,0.490181,0.003467,0.422915,0.414912,1
19869,0.004513,0.425532,0.102198,0.47828,0.003467,0.422915,0.414912,1
19870,0.004513,0.446809,0.089498,0.445254,0.003467,0.422915,0.414912,1
19871,0.004513,0.468085,0.075417,0.415948,0.003467,0.422915,0.414912,1
19872,0.004513,0.702128,0.089768,0.418179,0.003467,0.422915,0.414912,1
19873,0.004513,0.723404,0.102168,0.512348,0.003467,0.422915,0.414912,1
19874,0.004513,0.744681,0.098805,0.594317,0.003467,0.422915,0.414912,1
19875,0.004513,0.765957,0.092771,0.60726,0.003467,0.422915,0.414912,1
19876,0.004513,0.787234,0.089498,0.593722,0.003467,0.422915,0.414912,1
19877,0.004513,0.808511,0.089498,0.56263,0.003467,0.422915,0.414912,1
19878,0.004513,0.851064,0.089498,0.516959,0.003467,0.422915,0.414912,1
19879,0.004513,0.93617,0.089498,0.450015,0.003467,0.422915,0.414912,1
19880,0.004557,0.212766,0.068632,0.117227,0.003467,0.422915,0.414912,1
19881,0.004557,0.234043,0.070614,0.137757,0.003467,0.422915,0.414912,1
19882,0.004557,0.255319,0.081722,0.171824,0.003467,0.422915,0.414912,1
19883,0.004557,0.276596,0.070614,0.203065,0.003467,0.422915,0.414912,1
19884,0.004557,0.297872,0.075417,0.225231,0.003467,0.422915,0.414912,1
19885,0.004557,0.319149,0.075417,0.295001,0.003467,0.422915,0.414912,1
19886,0.004557,0.340426,0.075417,0.372954,0.003467,0.422915,0.414912,1
19887,0.004557,0.361702,0.075417,0.4277,0.003467,0.422915,0.414912,1
19888,0.004557,0.382979,0.095803,0.48557,0.003467,0.422915,0.414912,1
19889,0.004557,0.404255,0.095803,0.505951,0.003467,0.422915,0.414912,1
19890,0.004557,0.425532,0.089498,0.499702,0.003467,0.422915,0.414912,1
19891,0.004557,0.446809,0.082503,0.475305,0.003467,0.422915,0.414912,1
19892,0.004557,0.468085,0.095803,0.446147,0.003467,0.422915,0.414912,1
19893,0.004557,0.489362,0.095803,0.428295,0.003467,0.422915,0.414912,1
19894,0.004557,0.510638,0.089498,0.416245,0.003467,0.422915,0.414912,1
19895,0.004557,0.531915,0.093611,0.400625,0.003467,0.422915,0.414912,1
19896,0.004557,0.553191,0.093611,0.389616,0.003467,0.422915,0.414912,1
19897,0.004557,0.574468,0.089498,0.376376,0.003467,0.422915,0.414912,1
19898,0.004557,0.595745,0.087667,0.374145,0.003467,0.422915,0.414912,1
19899,0.004557,0.617021,0.089498,0.373103,0.003467,0.422915,0.414912,1
19900,0.004557,0.638298,0.093611,0.374145,0.003467,0.422915,0.414912,1
19901,0.004557,0.659574,0.095803,0.402112,0.003467,0.422915,0.414912,1
19902,0.004557,0.680851,0.104209,0.440643,0.003467,0.422915,0.414912,1
19903,0.004557,0.702128,0.110964,0.506248,0.003467,0.422915,0.414912,1
19904,0.004557,0.723404,0.18425,0.617822,0.003467,0.422915,0.414912,1
19905,0.004557,0.744681,0.19776,0.696073,0.003467,0.422915,0.414912,1
19906,0.004557,0.765957,0.152516,0.685808,0.003467,0.422915,0.414912,1
19907,0.004557,0.787234,0.152516,0.663344,0.003467,0.422915,0.414912,1
19908,0.004557,0.808511,0.121202,0.634186,0.003467,0.422915,0.414912,1
19909,0.004557,0.829787,0.121202,0.610979,0.003467,0.422915,0.414912,1
19910,0.004557,0.851064,0.106761,0.577358,0.003467,0.422915,0.414912,1
19911,0.004557,0.87234,0.095803,0.54701,0.003467,0.422915,0.414912,1
19912,0.004557,0.93617,0.089498,0.44942,0.003467,0.422915,0.414912,1
19913,0.004602,0.382979,0.121202,0.672716,0.003467,0.422915,0.414912,1
19914,0.004602,0.404255,0.121202,0.681196,0.003467,0.422915,0.414912,1
19915,0.004602,0.446809,0.121202,0.631062,0.003467,0.422915,0.414912,1
19916,0.004602,0.489362,0.089498,0.59878,0.003467,0.422915,0.414912,1
19917,0.004602,0.510638,0.121202,0.591342,0.003467,0.422915,0.414912,1
19918,0.004602,0.531915,0.089498,0.583457,0.003467,0.422915,0.414912,1
19919,0.004602,0.553191,0.089498,0.574978,0.003467,0.422915,0.414912,1
19920,0.004602,0.574468,0.121202,0.571407,0.003467,0.422915,0.414912,1
19921,0.004602,0.617021,0.089498,0.547902,0.003467,0.422915,0.414912,1
19922,0.004602,0.638298,0.121202,0.550134,0.003467,0.422915,0.414912,1
19923,0.004602,0.659574,0.121202,0.569176,0.003467,0.422915,0.414912,1
19924,0.004602,0.680851,0.121202,0.598929,0.003467,0.422915,0.414912,1
19925,0.004602,0.702128,0.152756,0.667063,0.003467,0.422915,0.414912,1
19926,0.004602,0.723404,0.150354,0.76748,0.003467,0.422915,0.414912,1
19927,0.004602,0.744681,0.121202,0.829366,0.003467,0.422915,0.414912,1
19928,0.004602,0.765957,0.121202,0.819101,0.003467,0.422915,0.414912,1
19929,0.004602,0.787234,0.121202,0.788456,0.003467,0.422915,0.414912,1
19930,0.004602,0.808511,0.121202,0.74695,0.003467,0.422915,0.414912,1
19931,0.004602,0.851064,0.121202,0.6867,0.003467,0.422915,0.414912,1
19932,0.004602,0.87234,0.121202,0.654121,0.003467,0.422915,0.414912,1
19933,0.004602,0.93617,0.086075,0.569473,0.003467,0.422915,0.414912,1
19934,0.004646,0.297872,0.089798,0.552068,0.003467,0.422915,0.414912,1
19935,0.004646,0.319149,0.089798,0.639839,0.003467,0.422915,0.414912,1
19936,0.004646,0.382979,0.152756,0.682535,0.003467,0.422915,0.414912,1
19937,0.004646,0.404255,0.119731,0.679708,0.003467,0.422915,0.414912,1
19938,0.004646,0.425532,0.152756,0.65903,0.003467,0.422915,0.414912,1
19939,0.004646,0.446809,0.119731,0.630765,0.003467,0.422915,0.414912,1
19940,0.004646,0.468085,0.119731,0.612467,0.003467,0.422915,0.414912,1
19941,0.004646,0.489362,0.152756,0.616483,0.003467,0.422915,0.414912,1
19942,0.004646,0.510638,0.152756,0.588069,0.003467,0.422915,0.414912,1
19943,0.004646,0.531915,0.119731,0.580333,0.003467,0.422915,0.414912,1
19944,0.004646,0.553191,0.119731,0.586879,0.003467,0.422915,0.414912,1
19945,0.004646,0.574468,0.152756,0.580928,0.003467,0.422915,0.414912,1
19946,0.004646,0.595745,0.120151,0.570068,0.003467,0.422915,0.414912,1
19947,0.004646,0.617021,0.120151,0.562779,0.003467,0.422915,0.414912,1
19948,0.004646,0.638298,0.140417,0.565308,0.003467,0.422915,0.414912,1
19949,0.004646,0.659574,0.160532,0.600863,0.003467,0.422915,0.414912,1
19950,0.004646,0.680851,0.179596,0.645344,0.003467,0.422915,0.414912,1
19951,0.004646,0.702128,0.224931,0.704552,0.003467,0.422915,0.414912,1
19952,0.004646,0.723404,0.224931,0.772538,0.003467,0.422915,0.414912,1
19953,0.004646,0.744681,0.224931,0.838441,0.003467,0.422915,0.414912,1
19954,0.004646,0.765957,0.224931,0.827135,0.003467,0.422915,0.414912,1
19955,0.004646,0.787234,0.179596,0.797977,0.003467,0.422915,0.414912,1
19956,0.004646,0.808511,0.160532,0.753794,0.003467,0.422915,0.414912,1
19957,0.004646,0.829787,0.152756,0.723743,0.003467,0.422915,0.414912,1
19958,0.004646,0.851064,0.224481,0.691015,0.003467,0.422915,0.414912,1
19959,0.004646,0.87234,0.179596,0.660369,0.003467,0.422915,0.414912,1
19960,0.004646,0.893617,0.152756,0.602946,0.003467,0.422915,0.414912,1
19961,0.004646,0.93617,0.179596,0.567242,0.003467,0.422915,0.414912,1
19962,0.004646,0.978723,0.152756,0.563672,0.003467,0.422915,0.414912,1
19963,0.00469,0.553191,0.15807,0.578251,0.003467,0.422915,0.414912,1
19964,0.00469,0.574468,0.181968,0.570663,0.003467,0.422915,0.414912,1
19965,0.00469,0.702128,0.181968,0.652633,0.003467,0.422915,0.414912,1
19966,0.00469,0.723404,0.209109,0.743082,0.003467,0.422915,0.414912,1
19967,0.00469,0.744681,0.225351,0.808688,0.003467,0.422915,0.414912,1
19968,0.00469,0.765957,0.209109,0.804225,0.003467,0.422915,0.414912,1
19969,0.00469,0.787234,0.181968,0.786671,0.003467,0.422915,0.414912,1
19970,0.00469,0.808511,0.160532,0.747694,0.003467,0.422915,0.414912,1
19971,0.00469,0.829787,0.152756,0.720321,0.003467,0.422915,0.414912,1
19972,0.00469,0.851064,0.221178,0.700387,0.003467,0.422915,0.414912,1
19973,0.00469,0.87234,0.181968,0.668997,0.003467,0.422915,0.414912,1
19974,0.00469,0.893617,0.152756,0.609194,0.003467,0.422915,0.414912,1
19975,0.00469,0.93617,0.152756,0.572449,0.003467,0.422915,0.414912,1
19976,0.004734,0.702128,0.119731,0.61321,0.003467,0.422915,0.414912,1
19977,0.004734,0.723404,0.152756,0.698453,0.003467,0.422915,0.414912,1
19978,0.004734,0.744681,0.119731,0.760339,0.003467,0.422915,0.414912,1
19979,0.004734,0.765957,0.106161,0.74814,0.003467,0.422915,0.414912,1
19980,0.004734,0.851064,0.106161,0.631508,0.003467,0.422915,0.414912,1
19981,0.004734,0.87234,0.119731,0.60607,0.003467,0.422915,0.414912,1
19982,0.004734,0.93617,0.180827,0.557721,0.003467,0.422915,0.414912,1
19983,0.004734,0.957447,0.106161,0.559209,0.003467,0.422915,0.414912,1
19984,0.004734,0.978723,0.152756,0.563523,0.003467,0.422915,0.414912,1
19985,0.004734,1.0,0.119731,0.551026,0.003467,0.422915,0.414912,1
19986,0.004779,0.0,0.106161,0.540613,0.003467,0.422915,0.414912,1
19987,0.004779,0.021277,0.106161,0.506694,0.003467,0.422915,0.414912,1
19988,0.004779,0.319149,0.091089,0.417138,0.003467,0.422915,0.414912,1
19989,0.004779,0.340426,0.106161,0.496578,0.003467,0.422915,0.414912,1
19990,0.004779,0.361702,0.114387,0.552663,0.003467,0.422915,0.414912,1
19991,0.004779,0.382979,0.119731,0.590301,0.003467,0.422915,0.414912,1
19992,0.004779,0.404255,0.114387,0.59759,0.003467,0.422915,0.414912,1
19993,0.004779,0.425532,0.106161,0.572151,0.003467,0.422915,0.414912,1
19994,0.004779,0.446809,0.106161,0.532133,0.003467,0.422915,0.414912,1
19995,0.004779,0.702128,0.106161,0.530943,0.003467,0.422915,0.414912,1
19996,0.004779,0.723404,0.151765,0.610086,0.003467,0.422915,0.414912,1
19997,0.004779,0.744681,0.231116,0.673907,0.003467,0.422915,0.414912,1
19998,0.004779,0.765957,0.152426,0.679113,0.003467,0.422915,0.414912,1
19999,0.004779,0.787234,0.147952,0.64698,0.003467,0.422915,0.414912,1
20000,0.004779,0.808511,0.119731,0.602053,0.003467,0.422915,0.414912,1
20001,0.004779,0.829787,0.106161,0.560101,0.003467,0.422915,0.414912,1
20002,0.004823,0.510638,0.076828,0.500744,0.003467,0.422915,0.414912,1
20003,0.004823,0.553191,0.076828,0.464148,0.003467,0.422915,0.414912,1
20004,0.004823,0.659574,0.084244,0.445254,0.003467,0.422915,0.414912,1
20005,0.004823,0.680851,0.093611,0.472776,0.003467,0.422915,0.414912,1
20006,0.004823,0.702128,0.114387,0.542101,0.003467,0.422915,0.414912,1
20007,0.004823,0.723404,0.121202,0.619905,0.003467,0.422915,0.414912,1
20008,0.004823,0.744681,0.121202,0.680452,0.003467,0.422915,0.414912,1
20009,0.004823,0.765957,0.121202,0.696073,0.003467,0.422915,0.414912,1
20010,0.004823,0.787234,0.099135,0.674799,0.003467,0.422915,0.414912,1
20011,0.004823,0.808511,0.076828,0.649509,0.003467,0.422915,0.414912,1
20012,0.004823,0.829787,0.089798,0.615144,0.003467,0.422915,0.414912,1
20013,0.004823,0.851064,0.076828,0.576763,0.003467,0.422915,0.414912,1
