,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly
6406,0.0270065,0.0405561,0.746795,0.382638,70.6997,25.2709,224.68,32.0,0
6407,0.027431,0.0414858,0.858868,0.382638,70.6884,25.2653,230.657,32.0,0
6408,0.0272804,0.0400419,1.27837,0.054711,70.6561,25.265,224.852,32.0079,0
6409,0.0272802,0.0413029,1.32531,0.054711,70.639,25.2671,235.219,32.9923,0
6410,0.0264909,0.0407043,1.02966,0.054711,70.613,25.2585,228.3,32.0,0
6411,0.0275899,0.0413533,1.42498,0.382638,70.7575,25.2754,231.358,32.0,0
6412,0.0274702,0.0419171,1.48766,0.382638,70.6123,25.2754,246.056,32.0,0
6413,0.0272042,0.0405455,1.25001,-0.273216,70.6877,25.2575,227.467,32.0,0
6414,0.0273599,0.0410415,0.852096,-0.273216,70.6914,25.2575,236.135,32.0,0
6415,0.0270883,0.0417826,1.46916,0.054711,70.7076,25.2578,253.284,32.0,0
6416,0.0263946,0.0403167,1.19783,0.054711,70.661,25.262,230.349,32.0,0
6417,0.0272139,0.0418145,1.22823,0.054711,70.6176,25.262,226.658,32.0,0
6418,0.0269231,0.0405832,1.41451,0.054711,70.6911,25.2618,244.64,32.0,0
6419,0.027459,0.0409491,1.16357,-0.273216,70.5321,25.2466,231.221,32.0,0
6420,0.0277989,0.0421835,1.44663,0.382638,70.5487,25.2549,253.249,32.0,0
6421,0.0267163,0.040503,1.51517,0.382638,70.7146,25.2591,246.561,32.0,0
6422,0.0276862,0.0408296,1.16675,-0.273216,70.6239,25.2588,226.762,32.0,0
6423,0.0271641,0.0419088,1.25996,0.382638,70.7502,25.2588,229.732,32.0,0
6424,0.0269471,0.0411037,1.29117,0.054711,70.6714,25.2524,228.433,32.0,0
6425,0.0268981,0.0406509,1.17056,0.382638,70.6894,25.252,218.753,32.0,0
6426,0.0276002,0.0421637,0.904137,0.054711,70.6814,25.252,236.239,32.0,0
6427,0.0268175,0.0404236,1.27439,0.382638,70.6117,25.2518,227.134,32.0,0
6428,0.0279447,0.0419676,1.24151,0.054711,70.8693,25.2409,221.686,32.0,0
6429,0.0268949,0.0416633,1.26327,0.382638,70.6756,25.251,229.462,32.0,0
6430,0.0271076,0.0403559,1.19374,0.054711,70.5953,25.2583,206.614,32.0,0
6431,0.0274711,0.0414089,1.25155,0.054711,70.6731,25.2562,226.897,32.0,0
6432,0.0271842,0.0408996,1.25637,0.054711,70.8186,25.2558,231.277,32.0,0
6433,0.0273213,0.0414952,1.45852,0.054711,70.719,25.2573,251.693,32.0,0
6434,0.0269426,0.0402487,1.21713,0.054711,70.6047,25.2508,240.025,32.0,0
6435,0.0276824,0.0415086,1.35834,0.054711,70.6339,25.2389,234.019,32.0,0
6436,0.0269936,0.0406748,1.35215,0.054711,70.7295,25.2383,238.19,32.0,0
6437,0.0274528,0.0406869,1.11302,0.054711,70.7773,25.2473,213.693,32.0,0
6438,0.0274249,0.0411837,1.30913,0.382638,71.1112,25.2529,239.324,32.0,0
6439,0.0268372,0.0400733,1.24695,0.054711,70.7404,25.2401,224.622,32.0,0
6440,0.0270583,0.0401598,1.4244,0.054711,70.8461,25.24,244.729,32.0,0
6441,0.0275386,0.0418123,1.17473,-0.601143,70.5348,25.2388,234.743,32.0,0
6442,0.0268274,0.0402131,1.17709,0.382638,70.8268,25.249,224.904,32.0,0
6443,0.0274453,0.0407878,1.15738,0.054711,70.745,25.2403,232.916,32.0,0
6444,0.0270555,0.0402557,1.25769,0.382638,70.9482,25.233,234.298,32.0,0
6445,0.0272959,0.0399035,1.19126,0.382638,70.6153,25.2414,224.842,32.0,0
6446,0.0275337,0.0412908,0.724904,0.382638,70.7812,25.2547,226.839,32.0,0
6447,0.0267709,0.039221,1.36533,0.382638,70.8478,25.2453,236.31,32.0,0
6448,0.0275737,0.040403,1.14457,0.054711,70.8971,25.2464,238.177,32.0,0
6449,0.0267225,0.0404695,0.770788,0.054711,70.8526,25.2408,230.19,32.0,0
6450,0.0268803,0.0398141,0.764901,0.054711,70.9782,25.2344,230.52,31.9923,0
6451,0.0270743,0.039862,0.788342,0.054711,70.9543,25.2289,229.839,31.0079,0
6452,0.0275245,0.0409562,0.423152,0.054711,70.9825,25.2312,216.838,32.0,0
6453,0.027021,0.0393548,0.909645,0.054711,70.9312,25.2223,247.374,32.0,0
6454,0.0278419,0.0415041,0.907052,-0.273216,70.9322,25.2165,244.919,32.0,0
6455,0.0270209,0.0405442,0.783761,-0.273216,70.9792,25.2165,228.615,32.0,0
6456,0.0272442,0.0400438,0.657082,-0.273216,70.9737,25.2282,229.811,32.0,0
6457,0.0268883,0.0407081,0.752278,-0.273216,71.0339,25.2282,224.737,32.0,0
6458,0.0273714,0.0407388,0.498353,0.054711,70.9933,25.2306,208.229,32.0,0
6459,0.02731,0.0415063,1.05303,0.054711,71.1061,25.2251,237.608,32.0,0
6460,0.0266921,0.0400097,0.866956,0.382638,71.0369,25.2257,205.01,32.0,0
6461,0.027365,0.0415,0.473544,0.054711,70.9593,25.2146,206.702,32.0,0
6462,0.0269464,0.0415021,0.880485,0.054711,70.9305,25.2227,229.084,32.0079,0
6463,0.0271829,0.040024,0.91393,0.054711,70.9753,25.2356,235.856,32.9848,0
6464,0.0269689,0.0412386,0.983754,0.054711,71.0343,25.2365,238.974,31.0079,0
6465,0.0272287,0.0402111,1.01496,0.382638,71.0613,25.2255,249.489,32.0,0
6466,0.0270406,0.0405085,0.57308,-0.273216,70.9868,25.2211,228.714,32.0,0
6467,0.0274495,0.0413151,0.980019,0.054711,71.077,25.235,231.785,32.0,0
6468,0.0264054,0.0397481,0.905946,0.054711,71.0008,25.2281,232.914,32.0,0
6469,0.0273443,0.0402483,0.920671,0.054711,70.9573,25.2312,236.312,32.0,0
6470,0.0266138,0.0406018,0.59129,0.054711,70.8781,25.2334,226.023,32.0,0
6471,0.0269718,0.0393641,0.724425,0.054711,71.0872,25.2308,244.359,31.9923,0
6472,0.0272118,0.0416262,0.4623,0.054711,71.0896,25.2386,210.193,31.0079,0
6473,0.0261261,0.0387235,0.484926,0.054711,71.0746,25.232,213.531,32.0,0
6474,0.027184,0.0403976,1.09047,0.054711,70.8725,25.2221,232.734,32.0,0
6475,0.0264262,0.040081,0.778103,0.382638,70.9113,25.221,231.699,32.0,0
6476,0.027276,0.0396763,0.601469,0.054711,71.1387,25.2255,228.958,32.0,0
6477,0.0266349,0.0402766,0.81367,0.054711,70.9408,25.2166,233.744,32.0,0
6478,0.0269413,0.0401764,0.674197,0.054711,71.1017,25.2209,218.753,32.0,0
6479,0.026761,0.0388664,1.15566,-0.273216,71.04,25.2163,230.917,32.0,0
6480,0.0271801,0.0383629,0.627601,-0.273216,71.0458,25.2132,235.854,32.0,0
6481,0.0276535,0.0402834,0.698768,-0.273216,71.0108,25.2153,245.315,32.0,0
6482,0.0262213,0.0391433,0.72177,0.054711,70.8862,25.2104,223.654,31.9923,0
6483,0.0270516,0.038888,0.779126,-0.273216,70.9799,25.2154,234.304,31.0079,0
6484,0.0268581,0.0405861,0.677712,0.054711,71.0008,25.2166,232.768,32.0,0
6485,0.0265464,0.0384203,0.774034,0.054711,71.0255,25.2129,242.718,32.0079,0
6486,0.0272346,0.0398438,0.680579,0.054711,70.9109,25.2185,227.437,32.9921,0
6487,0.0262996,0.0391474,0.650154,1.03849,71.0212,25.2226,235.88,31.9921,0
6488,0.0270352,0.0390086,0.618179,1.03849,70.9682,25.2226,232.692,31.0082,0
6489,0.0267746,0.0402246,1.13427,-0.273216,71.1393,25.222,224.065,32.0,0
6490,0.0267175,0.0387578,1.18171,0.054711,71.136,25.2154,218.82,32.0,0
6491,0.0274523,0.0403405,0.784754,0.382638,71.1515,25.2086,244.613,32.0,0
6492,0.0263601,0.0391537,1.05819,-0.601143,71.1981,25.2116,227.638,32.0,0
6493,0.0268227,0.0397685,0.852547,0.054711,71.2729,25.2158,253.555,32.0,0
6494,0.0264228,0.0402701,0.754921,0.054711,71.0761,25.2148,231.01,32.0,0
6495,0.0268454,0.0390345,0.773739,0.054711,71.1746,25.2121,231.87,32.0,0
6496,0.0268833,0.0411153,1.32085,-0.273216,71.0718,25.2139,231.357,32.0,0
6497,0.0266512,0.0395201,0.772429,0.054711,71.0868,25.2091,228.309,32.0,0
6498,0.0266275,0.0403544,1.27036,0.054711,71.108,25.2074,220.784,32.0,0
6499,0.0267539,0.0404526,1.26153,-0.273216,71.1279,25.2086,235.551,32.0,0
6500,0.0264922,0.0396714,1.29845,0.054711,71.0569,25.2087,230.605,32.0,0
6501,0.0271553,0.0404708,1.29803,-0.273216,71.158,25.2025,231.905,32.0,0
6502,0.0264283,0.039047,1.22556,0.054711,70.9937,25.2156,230.291,31.9921,0
6503,0.0272134,0.0396161,1.28358,0.054711,70.9901,25.2139,236.111,31.0082,0
6504,0.026443,0.0399043,1.28514,-0.273216,70.9898,25.2087,236.906,32.0,0
6505,0.0269021,0.0405273,1.13599,0.054711,70.9514,25.2139,235.029,32.0,0
6506,0.026615,0.038961,0.979835,0.054711,71.1357,25.2175,224.231,32.0,0
6507,0.0278735,0.0412443,1.32636,0.054711,71.221,25.2294,232.827,32.0,0
6508,0.0265053,0.0392683,1.12405,0.054711,70.887,25.2143,250.723,32.0082,0
6509,0.0269342,0.0397956,1.03829,0.382638,71.2039,25.2161,228.917,32.9844,0
6510,0.0268654,0.039985,1.21298,0.382638,71.1684,25.2146,220.991,31.0082,0
6511,0.0271457,0.0395381,1.36326,-0.273216,70.8503,25.2073,222.534,32.0,0
6512,0.0269997,0.0400314,1.00059,0.054711,70.7958,25.225,228.209,32.0,0
6513,0.0270191,0.0396516,1.35897,0.054711,71.0146,25.2194,235.893,32.0,0
6514,0.0270728,0.0388885,1.38767,-0.273216,70.8128,25.2229,239.723,32.0,0
6515,0.0270229,0.0405988,1.05214,0.710565,70.9343,25.2136,232.801,32.0,0
6516,0.0266229,0.0385327,1.19499,0.710565,70.7898,25.2136,235.835,32.0,0
6517,0.0275335,0.0402319,1.10895,-0.601143,70.7748,25.2119,238.459,32.0,0
6518,0.0264963,0.0394985,0.626095,0.054711,70.917,25.2244,215.585,32.0,0
6519,0.026851,0.0392773,1.07905,0.054711,70.8372,25.2134,226.74,32.0,0
6520,0.0272976,0.0402877,1.4713,0.054711,70.8788,25.2186,246.989,32.0,0
6521,0.0265805,0.0385028,0.709834,0.054711,70.9024,25.2184,235.552,32.0,0
6522,0.0278088,0.0404773,0.920764,0.054711,70.78,25.2143,219.314,32.0,0
6523,0.0268042,0.0400448,0.683701,0.054711,70.9446,25.2171,228.155,32.0,0
6524,0.0269026,0.0392212,1.31753,0.054711,70.9035,25.2055,252.168,32.0,0
6525,0.0267994,0.040439,0.398299,0.382638,70.8948,25.2024,235.088,32.0,0
6526,0.0267447,0.0391309,0.812843,0.710565,70.8179,25.2142,240.396,32.0,0
6527,0.0278251,0.0408517,0.727384,0.382638,70.9064,25.2106,243.065,32.0,0
6528,0.0267284,0.0401675,1.14572,0.054711,70.8609,25.2153,228.68,32.0,0
6529,0.027554,0.0400858,1.16143,0.054711,70.9681,25.205,232.77,32.0,0
6530,0.0277068,0.0401135,0.844533,0.054711,70.8276,25.1956,232.903,31.0082,0
6531,0.0271887,0.0410814,0.73137,-0.273216,70.8738,25.2121,232.89,32.0,0
6532,0.0272085,0.0405019,0.832353,-0.273216,70.7686,25.2081,240.94,32.0,0
6533,0.0270842,0.040853,0.902848,0.054711,70.7787,25.2108,245.366,32.0,0
6534,0.0271664,0.0405727,0.650901,-0.601143,70.9888,25.2038,239.654,32.0,0
6535,0.0272344,0.0405871,0.795159,0.382638,70.8504,25.2098,234.872,32.0,0
6536,0.0280061,0.0409984,0.64587,0.054711,70.9061,25.2109,236.522,32.0,0
6537,0.0270044,0.0405079,0.645944,0.054711,70.9129,25.2102,233.765,32.0,0
6538,0.0279489,0.0412731,0.6884,0.054711,70.9399,25.2179,225.734,32.0,0
6539,0.027238,0.0405547,0.469742,0.054711,70.8914,25.2149,211.222,32.0,0
6540,0.0271349,0.0406426,0.95397,-0.273216,70.9624,25.2145,228.875,32.0,0
6541,0.0271748,0.0416659,0.976095,0.054711,70.9058,25.2066,232.3,31.9921,0
6542,0.0268224,0.0396879,0.893019,0.054711,70.8806,25.2124,233.472,31.0166,0
6543,0.028173,0.0417133,0.850848,-0.273216,70.8238,25.2266,233.644,32.9921,0
6544,0.0269784,0.0402893,0.915809,0.054711,70.8504,25.207,244.338,31.9921,0
6545,0.0276733,0.0409079,0.796156,0.054711,70.893,25.2111,231.071,31.0082,0
6546,0.0269657,0.0404454,0.865514,0.382638,70.9512,25.2197,242.264,32.0,0
6547,0.0272067,0.0405933,0.683219,-0.601143,70.9984,25.2158,230.751,32.0,0
6548,0.0267599,0.0402544,0.565053,0.054711,70.8379,25.2092,246.058,31.9921,0
6549,0.0267217,0.0409448,0.747194,0.382638,70.8317,25.2158,232.059,31.0082,0
6550,0.0267682,0.0393487,0.891753,0.382638,70.9256,25.2168,252.837,32.0,0
6551,0.0276134,0.0418905,0.794001,0.054711,70.8495,25.2176,213.822,32.0,0
6552,0.0265061,0.0389238,0.927575,-0.273216,70.8997,25.2213,238.245,32.0,0
6553,0.0269925,0.0402743,0.847509,-0.273216,70.836,25.2242,230.778,32.0,0
6554,0.0276152,0.039554,0.748296,0.054711,70.9406,25.222,220.487,32.0,0
6555,0.0270803,0.0407836,0.671132,0.054711,70.8198,25.2173,226.6,32.0,0
6556,0.0268966,0.0394487,0.844057,0.382638,70.904,25.2214,237.919,32.0,0
6557,0.0271982,0.0402571,0.989026,0.382638,70.9408,25.2327,229.681,32.0,0
6558,0.0265953,0.0404584,0.70946,-0.273216,71.0298,25.2192,228.252,32.0,0
6559,0.0265216,0.0392106,0.547494,0.054711,70.9112,25.228,219.372,32.0,0
6560,0.0273798,0.040847,0.903209,0.054711,71.0642,25.2222,225.771,32.0,0
6561,0.0263296,0.0393383,1.07822,0.382638,70.8598,25.2171,234.561,32.0,0
6562,0.0274262,0.0403146,0.855039,0.054711,70.91,25.2234,235.758,32.0,0
6563,0.0262383,0.0402014,0.952395,0.054711,70.844,25.2282,234.331,32.0,0
6564,0.0274208,0.0395433,1.17162,0.382638,70.8641,25.2153,237.559,32.0,0
6565,0.026677,0.0404664,1.10842,-0.273216,70.8874,25.214,232.225,32.0,0
6566,0.0265998,0.038691,0.758171,0.054711,70.8996,25.2263,206.484,32.0,0
6567,0.0273799,0.0401481,0.953303,0.054711,70.764,25.2247,228.936,32.0,0
6568,0.0265109,0.0398372,1.38048,0.382638,70.9374,25.2272,237.315,32.0,0
6569,0.026772,0.0395042,1.15681,0.382638,70.9734,25.2272,229.639,32.0,0
6570,0.0270821,0.0403796,0.715988,-0.273216,70.788,25.2194,231.024,32.0,0
6571,0.0263217,0.038936,1.12534,0.382638,70.8363,25.2233,204.176,32.0,0
6572,0.0280107,0.0393298,1.0812,0.382638,70.7534,25.2249,225.742,32.0,0
6573,0.027066,0.0403623,0.709419,0.054711,70.8885,25.2299,222.155,32.0082,0
6574,0.027594,0.0404766,1.16167,0.054711,70.8377,25.2293,205.824,31.0082,0
6575,0.0264889,0.0390139,0.655524,0.382638,70.8072,25.2221,218.775,32.0,0
6576,0.0278905,0.0394035,1.26939,-0.601143,70.9073,25.2336,236.18,32.0,0
6577,0.0265857,0.0399385,1.25097,0.382638,70.8888,25.2324,226.919,32.0,0
6578,0.0270436,0.0393211,1.07485,0.382638,70.9125,25.2292,223.79,32.0,0
6579,0.0273342,0.0395766,0.927103,0.054711,70.9812,25.2263,222.284,32.0,0
6580,0.0269676,0.0398945,0.716329,0.382638,70.9271,25.232,222.803,32.0,0
6581,0.0273636,0.0385033,1.32492,0.382638,70.9456,25.2306,230.244,31.9921,0
6582,0.0269412,0.0410132,1.31936,0.054711,70.887,25.2212,232.385,31.0082,0
6583,0.0265503,0.0390172,1.28958,0.054711,70.877,25.2345,233.503,32.0,0
6584,0.0269648,0.040771,1.23036,0.382638,70.9632,25.2291,234.339,32.0,0
6585,0.0262669,0.0395181,1.23013,0.054711,70.8958,25.2346,235.017,32.0,0
6586,0.027061,0.0393596,1.32088,-0.273216,70.9222,25.2386,230.719,32.0,0
6587,0.0267303,0.0406165,1.28828,0.382638,70.7814,25.236,228.583,32.0,0
6588,0.0269669,0.0392332,1.00364,-0.273216,71.0241,25.2344,214.382,32.0,0
6589,0.0277355,0.0404087,0.995186,0.382638,70.9063,25.2383,207.446,31.9921,0
6590,0.0268636,0.0405967,1.39732,0.054711,70.8525,25.2377,237.009,31.0082,0
6591,0.0269651,0.0393434,1.11466,-0.273216,70.8478,25.2312,219.174,32.0,0
6592,0.0272005,0.0406386,1.3292,0.054711,70.7426,25.2322,224.191,32.0,0
6593,0.0265225,0.0391941,1.50164,0.054711,70.9626,25.2306,246.576,31.9921,0
6594,0.0277617,0.0403101,1.4264,0.054711,71.0698,25.2314,226.645,31.0082,0
6595,0.0266058,0.0398389,0.949652,0.054711,70.888,25.2372,235.84,32.0,0
6596,0.0275662,0.0401373,1.14667,0.382638,71.0668,25.2385,253.862,32.0,0
6597,0.0267468,0.0398534,1.23607,0.054711,71.0806,25.2332,230.239,32.0,0
6598,0.0278017,0.0402067,1.12623,0.054711,71.1065,25.2377,253.482,31.9921,0
6599,0.0269091,0.0412145,0.896399,0.054711,71.1093,25.2421,223.004,31.0082,0
6600,0.0268159,0.0403296,0.992825,0.054711,71.2427,25.2314,233.839,31.9921,0
6601,0.0268516,0.0405194,0.934522,0.054711,71.2812,25.2406,227.968,31.0082,0
6602,0.0273537,0.0411563,1.12783,0.054711,71.1345,25.2387,232.253,32.0,0
6603,0.0269095,0.0411264,0.506202,0.054711,71.1655,25.2406,207.145,32.0,0
6604,0.0274872,0.0406421,0.68914,0.382638,71.2667,25.2424,253.529,31.9921,0
6605,0.0273333,0.0416078,0.88105,0.054711,71.2335,25.2537,227.27,31.0166,0
6606,0.0270502,0.0406876,1.05941,-0.273216,71.1541,25.2508,254.233,32.9844,0
6607,0.0272936,0.0418788,0.932898,-0.273216,71.1559,25.2511,222.311,31.0084,0
6608,0.0272129,0.0398028,0.982486,0.054711,71.243,25.2525,224.202,32.0,0
6609,0.0277801,0.041281,0.694101,0.054711,71.2405,25.2489,247.817,32.0,0
6610,0.0269767,0.0406645,0.570762,0.054711,71.1064,25.2468,229.824,32.0,0
6611,0.0279077,0.0413497,0.903442,0.054711,71.2225,25.2557,228.264,32.0,0
6612,0.0272895,0.0418481,0.82846,0.054711,71.0451,25.2484,226.592,32.0,0
6613,0.0276372,0.0403566,1.12394,-0.273216,71.1826,25.2483,235.284,31.9918,0
6614,0.0275454,0.0416264,0.819443,-0.273216,71.0839,25.2493,215.221,31.0084,0
6615,0.0268607,0.0405342,1.17532,0.054711,71.1799,25.2543,237.775,32.0,0
6616,0.0276689,0.0415322,0.468364,0.054711,71.2139,25.2595,236.146,32.0,0
6617,0.0265478,0.0402936,0.557805,0.054711,71.1676,25.2595,221.126,32.0,0
6618,0.0273636,0.0410636,0.793358,0.054711,71.2386,25.2551,232.002,31.9918,0
6619,0.0274041,0.0416854,0.931456,0.054711,71.3331,25.2562,254.144,31.0084,0
6620,0.027244,0.0408403,0.572625,0.710565,71.0159,25.2648,223.253,32.0,0
6621,0.027908,0.0413749,0.580148,0.710565,71.1933,25.2541,223.837,32.0,0
6622,0.0273096,0.0406042,0.810325,0.054711,71.2322,25.2589,230.436,32.0,0
6623,0.027035,0.0405968,0.393784,0.054711,71.1214,25.2754,224.12,32.0,0
6624,0.0268622,0.0399176,0.697347,0.054711,71.1405,25.2594,246.894,32.0,0
6625,0.0281977,0.0414873,0.557394,0.054711,71.1529,25.258,231.407,32.0,0
6626,0.0269184,0.0405061,0.788502,0.710565,71.048,25.2614,232.205,32.0,0
6627,0.027605,0.0406581,0.524677,0.054711,71.1688,25.2597,207.512,32.0,0
6628,0.0277104,0.0412055,0.680704,0.054711,71.2144,25.2532,249.667,32.0,0
6629,0.0270656,0.0411374,0.69909,0.054711,71.2218,25.2661,250.014,32.0,0
6630,0.027947,0.0409351,0.54984,0.054711,71.1472,25.2574,225.602,32.0,0
6631,0.0278029,0.0416672,0.62973,0.054711,71.0732,25.2655,238.951,31.9918,0
6632,0.0269974,0.0411806,0.807162,0.054711,71.1772,25.2601,238.655,31.0084,0
6633,0.0273904,0.0413217,0.936131,0.054711,71.1882,25.253,233.351,32.0,0
6634,0.0269153,0.041276,0.886963,0.054711,70.985,25.2736,234.095,32.0,0
6635,0.0271565,0.0400929,0.624843,0.054711,71.1624,25.27,208.652,32.0,0
6636,0.0278626,0.0420909,0.528799,0.054711,71.0652,25.2608,211.206,31.9918,0
6637,0.026785,0.0412713,0.8504,0.054711,71.1419,25.2627,229.15,31.0084,0
6638,0.0272292,0.0406348,0.937724,0.054711,71.1762,25.2649,241.487,32.0,0
6639,0.026809,0.0414554,0.659505,0.054711,71.087,25.2652,250.812,32.0,0
6640,0.0265209,0.0403318,0.922237,0.054711,71.1796,25.2587,240.747,32.0,0
6641,0.0276342,0.0412312,0.628544,0.054711,71.3066,25.2587,231.43,32.0,0
6642,0.0265792,0.0411145,0.589094,0.054711,71.0831,25.2578,227.966,31.9918,0
6643,0.0272221,0.0400624,0.591827,0.382638,71.1998,25.2615,225.457,31.0084,0
6644,0.027109,0.0412061,0.794701,0.054711,71.2968,25.2667,232.38,32.0,0
6645,0.0266301,0.0395368,0.461893,0.054711,71.1737,25.2739,210.613,32.0,0
6646,0.027559,0.040799,0.823838,0.710565,71.0949,25.2694,208.082,32.0,0
6647,0.0268204,0.0412811,0.853473,0.382638,71.1589,25.2637,237.549,32.0,0
6648,0.0271133,0.0401363,1.20247,0.054711,71.1917,25.2599,228.985,32.0,0
6649,0.0270657,0.0404879,0.903052,0.054711,71.0609,25.2747,226.067,32.0,0
6650,0.0272854,0.0395246,0.784736,0.054711,71.1724,25.2747,232.642,32.0,0
6651,0.0274175,0.0414406,0.577279,0.054711,71.0362,25.2708,227.452,32.0,0
6652,0.0269409,0.0396216,0.438792,-0.601143,71.254,25.2609,207.933,31.9918,0
6653,0.0275188,0.0410686,0.808225,0.382638,71.1517,25.2713,208.464,31.0084,0
6654,0.0266771,0.0399496,0.597691,0.054711,71.3218,25.2667,228.643,32.0,0
6655,0.0271212,0.0399832,0.608255,0.054711,71.2848,25.2611,231.554,32.0,0
6656,0.0275331,0.0407148,0.821311,-0.273216,71.0889,25.2701,205.706,32.0,0
6657,0.0270015,0.0404972,0.918113,0.054711,71.2727,25.2626,232.805,32.0,0
6658,0.0273559,0.0394147,0.836716,0.054711,71.268,25.2686,229.613,32.0,0
6659,0.0275079,0.0410518,0.987473,-0.273216,71.1931,25.2724,233.627,32.0,0
6660,0.0272086,0.0407006,1.46998,0.382638,71.1078,25.2711,254.301,32.0,0
6661,0.0272997,0.0394948,1.04682,0.382638,70.9327,25.2593,234.353,32.0,0
6662,0.0274222,0.0414808,1.22317,0.054711,71.2104,25.2563,242.527,31.9918,0
6663,0.0268252,0.0407541,0.830052,0.054711,71.1604,25.2563,222.555,31.0084,0
6664,0.0274881,0.0406579,0.97822,-0.273216,71.0893,25.2611,243.028,32.0,0
6665,0.0274549,0.0414568,0.85934,0.382638,71.3367,25.2579,228.351,32.0,0
6666,0.0265261,0.0401693,1.29924,0.054711,71.2617,25.2536,231.014,32.0,0
6667,0.0275053,0.0413219,0.854554,0.054711,71.2195,25.2596,225.717,32.0,0
6668,0.0272669,0.0418485,0.898569,0.382638,71.0605,25.255,225.04,32.0,0
6669,0.0268928,0.0401688,1.07952,0.710565,71.2929,25.2492,226.856,32.0,0
6670,0.0274851,0.0412785,1.30021,-0.273216,71.3966,25.2523,240.97,32.0,0
6671,0.0268245,0.0409741,1.50045,0.054711,71.2949,25.2473,253.051,31.9918,0
6672,0.0272019,0.0402191,1.31538,0.054711,71.2681,25.2531,230.583,31.0084,0
6673,0.0271606,0.0407455,1.23825,0.710565,71.2707,25.254,234.26,32.0,0
6674,0.0268933,0.0390431,1.38357,0.054711,71.2408,25.2509,236.148,32.0,0
6675,0.0275297,0.0415476,1.286,0.054711,71.1903,25.2586,234.04,32.0084,0
6676,0.0264894,0.0394405,1.36564,-0.601143,71.1638,25.24,233.488,32.9839,0
6677,0.0273392,0.0397478,1.08285,0.382638,71.1874,25.2471,226.033,31.0084,0
6678,0.0272543,0.0409274,1.28096,0.054711,71.1808,25.2396,247.646,32.0,0
6679,0.0265877,0.0400438,1.33496,0.382638,70.9128,25.248,246.739,32.0,0
6680,0.027153,0.0393547,0.62751,0.382638,71.2074,25.248,218.351,32.0,0
6681,0.0270317,0.0406885,1.01657,0.054711,71.1077,25.245,226.853,32.0,0
6682,0.0268593,0.0397672,1.04836,0.054711,71.154,25.2488,233.594,32.0084,0
6683,0.0268265,0.0382698,1.32075,0.054711,71.0678,25.246,230.594,32.9839,0
6684,0.0272945,0.0405369,1.05076,0.054711,71.1175,25.2401,235.001,31.0084,0
6685,0.0263772,0.0393061,0.742316,0.054711,70.9228,25.2362,235.374,32.0,0
6686,0.0272972,0.0398771,1.23948,0.054711,70.9089,25.2428,233.867,32.0,0
6687,0.0270774,0.0408798,1.34042,0.054711,70.7548,25.2429,232.616,32.0,0
6688,0.0267239,0.0394796,0.65409,0.054711,70.7887,25.2364,214.938,32.0,0
6689,0.0271988,0.0406651,0.525215,0.054711,70.7854,25.2348,206.242,32.0,0
6690,0.0268015,0.0401562,0.954651,0.710565,70.7143,25.2399,253.088,32.0,0
6691,0.0273891,0.0403775,0.901258,0.054711,70.8684,25.2341,230.019,32.0,0
6692,0.0271523,0.0411193,0.516599,0.054711,70.8027,25.2342,230.914,32.0,0
6693,0.0273245,0.0398738,0.974482,0.054711,70.7553,25.2361,232.138,32.0,0
6694,0.0274634,0.041398,0.496144,0.054711,70.6342,25.2385,211.987,32.0,0
6695,0.0268342,0.0403621,0.572506,-0.273216,70.8221,25.2349,222.213,32.0,0
6696,0.027646,0.0407579,0.884829,0.054711,70.6673,25.2377,231.9,32.0,0
6697,0.0270163,0.0412724,0.461098,-0.601143,70.7186,25.2402,222.205,32.0,0
6698,0.0272972,0.0406064,0.828194,-0.601143,70.7807,25.2422,231.263,32.0,0
6699,0.0271124,0.040333,0.821052,-0.601143,70.6822,25.2385,229.999,32.0084,0
6700,0.0275646,0.0403784,0.630132,0.054711,70.7417,25.2385,228.276,32.9918,0
6701,0.0272337,0.0408914,0.711661,0.054711,70.6072,25.2302,229.227,32.0,0
6702,0.0272318,0.0399893,0.748411,0.054711,70.708,25.2376,234.531,32.0,0
6703,0.0276712,0.0408377,0.768331,-0.273216,70.7264,25.2361,214.753,32.0,0
6704,0.0267283,0.0401879,0.574909,0.054711,70.7933,25.2259,207.9,32.0,0
6705,0.0276646,0.0400598,0.788879,0.054711,70.6127,25.2259,225.466,32.0,0
6706,0.0271817,0.0401817,0.759477,-0.273216,70.5075,25.2383,230.702,32.0084,0
6707,0.0269565,0.0391686,0.737145,0.054711,70.5271,25.2383,250.546,32.9839,0
6708,0.0274833,0.0402043,0.70851,-0.273216,70.4599,25.2255,233.594,31.0084,0
6709,0.0267258,0.0391237,0.786916,0.054711,70.6533,25.2287,236.778,31.9918,0
6710,0.0273642,0.03951,0.837936,-0.273216,70.5845,25.2204,241.035,31.0084,0
6711,0.0269952,0.0401037,0.422213,0.054711,70.6175,25.2315,216.994,32.0,0
6712,0.0269818,0.0395152,0.655574,0.054711,70.4618,25.2243,229.213,31.9918,0
6713,0.027339,0.0391111,0.683958,-0.273216,70.5433,25.2247,231.151,31.0084,0
6714,0.0268919,0.0406489,0.64592,0.710565,70.4833,25.2326,230.247,32.0,0
